country,continent,date,vacc,ttl_vacc,ppl_vacc,ppl_ful_vacc,dai_vacc_raw,dai_vacc,ttl_vacc_per_100,ppl_vacc_per_100,ppl_ful_vacc_per_100,dai_vacc_per_million,dvraw_1,csum,population,codes
Iceland,Europe,13/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18825,NA,NA,305,305,5.51,NA,NA,894,NA,18825,341628,ISL
Iceland,Europe,14/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19134,NA,NA,309,309,5.601,NA,NA,905,NA,19134,341628,ISL
Iceland,Europe,15/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19844,14087,5757,312,312,5.809,4.123,1.685,914,NA,19446,341628,ISL
Iceland,Europe,16/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20031,14087,5944,187,269,5.863,4.123,1.74,788,NA,19633,341628,ISL
Iceland,Europe,17/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21569,14188,7381,1538,418,6.314,4.153,2.161,1225,NA,21171,341628,ISL
Iceland,Europe,18/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24853,15195,9658,3284,817,7.275,4.448,2.827,2394,NA,24455,341628,ISL
Iceland,Europe,19/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25718,15644,10074,865,871,7.528,4.579,2.949,2552,NA,25320,341628,ISL
Iceland,Europe,20/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",26277,NA,NA,957,957,7.692,NA,NA,2804,NA,26277,341628,ISL
Iceland,Europe,21/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27321,NA,NA,1044,1044,7.997,NA,NA,3059,NA,27321,341628,ISL
Iceland,Europe,22/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27762,17232,10530,1131,1131,8.126,5.044,3.082,3314,NA,28452,341628,ISL
Iceland,Europe,23/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27933,17379,10554,171,1129,8.176,5.087,3.089,3308,NA,28623,341628,ISL
Iceland,Europe,24/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",29783,NA,NA,1160,1160,8.718,NA,NA,3399,NA,29783,341628,ISL
Iceland,Europe,25/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",31451,19075,12376,943,943,9.206,5.584,3.623,2763,NA,30726,341628,ISL
Iceland,Europe,26/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",32157,19593,12564,706,920,9.413,5.735,3.678,2696,NA,31432,341628,ISL
Iceland,Europe,27/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",32327,NA,NA,895,895,9.463,NA,NA,2623,NA,32327,341628,ISL
Iceland,Europe,28/2/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33198,NA,NA,871,871,9.718,NA,NA,2552,NA,33198,341628,ISL
Iceland,Europe,1/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33683,21083,12600,846,846,9.86,6.171,3.688,2479,NA,34044,341628,ISL
Iceland,Europe,2/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33835,21191,12644,152,843,9.904,6.203,3.701,2470,NA,34196,341628,ISL
Iceland,Europe,3/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35171,NA,NA,975,975,10.295,NA,NA,2857,NA,35171,341628,ISL
Iceland,Europe,4/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39196,26489,12707,1106,1106,11.473,7.754,3.72,3241,NA,36277,341628,ISL
Iceland,Europe,5/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39749,27041,12708,553,1085,11.635,7.915,3.72,3179,NA,36830,341628,ISL
Iceland,Europe,6/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",37950,NA,NA,1120,1120,11.109,NA,NA,3282,NA,37950,341628,ISL
Iceland,Europe,7/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39106,NA,NA,1156,1156,11.447,NA,NA,3388,NA,39106,341628,ISL
Iceland,Europe,8/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42027,29317,12710,1192,1192,12.302,8.582,3.72,3493,NA,40298,341628,ISL
Iceland,Europe,9/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",41660,NA,NA,1362,1362,12.195,NA,NA,3991,NA,41660,341628,ISL
Iceland,Europe,10/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42831,NA,NA,1171,1171,12.537,NA,NA,3432,NA,42831,341628,ISL
Iceland,Europe,11/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",46052,33289,12763,979,979,13.48,9.744,3.736,2869,NA,43810,341628,ISL
Iceland,Europe,12/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",46862,34018,12844,810,1016,13.717,9.958,3.76,2977,NA,44620,341628,ISL
Iceland,Europe,13/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",45537,NA,NA,917,917,13.329,NA,NA,2687,NA,45537,341628,ISL
Iceland,Europe,14/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",46355,NA,NA,818,818,13.569,NA,NA,2397,NA,46355,341628,ISL
Iceland,Europe,15/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",47059,34171,12888,719,719,13.775,10.002,3.773,2107,NA,47074,341628,ISL
Iceland,Europe,16/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",47832,NA,NA,758,758,14.001,NA,NA,2221,NA,47832,341628,ISL
Iceland,Europe,17/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",50297,36775,13522,798,798,14.723,10.765,3.958,2338,NA,48630,341628,ISL
Iceland,Europe,18/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",51283,37179,14104,986,747,15.011,10.883,4.128,2189,NA,49616,341628,ISL
Iceland,Europe,19/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",52604,37865,14739,1321,820,15.398,11.084,4.314,2403,NA,50937,341628,ISL
Iceland,Europe,20/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",51768,NA,NA,831,831,15.153,NA,NA,2435,NA,51768,341628,ISL
Iceland,Europe,21/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",52609,NA,NA,841,841,15.399,NA,NA,2464,NA,52609,341628,ISL
Iceland,Europe,22/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",53019,37953,15066,851,851,15.52,11.109,4.41,2494,NA,53460,341628,ISL
Iceland,Europe,23/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54868,37962,16906,1849,884,16.061,11.112,4.949,2590,NA,55309,341628,ISL
Iceland,Europe,24/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",58029,38142,19887,3161,1105,16.986,11.165,5.821,3238,NA,58470,341628,ISL
Iceland,Europe,25/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",59903,39578,20325,1874,1231,17.535,11.585,5.949,3607,NA,60344,341628,ISL
Iceland,Europe,26/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",60366,39633,20733,463,1109,17.67,11.601,6.069,3250,NA,60807,341628,ISL
Iceland,Europe,27/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",62172,NA,NA,1365,1365,18.199,NA,NA,4000,NA,62172,341628,ISL
Iceland,Europe,28/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",63793,NA,NA,1621,1621,18.673,NA,NA,4750,NA,63793,341628,ISL
Iceland,Europe,29/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",66156,45422,20734,1877,1877,19.365,13.296,6.069,5500,NA,65670,341628,ISL
Iceland,Europe,30/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",67770,NA,NA,2100,2100,19.837,NA,NA,6154,NA,67770,341628,ISL
Iceland,Europe,31/3/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",72987,49289,23698,2137,2137,21.364,14.428,6.937,6262,NA,69907,341628,ISL
Iceland,Europe,1/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",71853,NA,NA,1946,1946,21.033,NA,NA,5703,NA,71853,341628,ISL
Iceland,Europe,2/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",73810,NA,NA,1957,1957,21.605,NA,NA,5735,NA,73810,341628,ISL
Iceland,Europe,3/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",74603,50259,24344,1758,1758,21.837,14.712,7.126,5152,NA,75568,341628,ISL
Iceland,Europe,4/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",77197,NA,NA,1629,1629,22.597,NA,NA,4774,NA,77197,341628,ISL
Iceland,Europe,5/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",78696,NA,NA,1499,1499,23.036,NA,NA,4393,NA,78696,341628,ISL
Iceland,Europe,6/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",79854,NA,NA,1158,1158,23.375,NA,NA,3393,NA,79854,341628,ISL
Iceland,Europe,7/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",80670,NA,NA,816,816,23.613,NA,NA,2391,NA,80670,341628,ISL
Iceland,Europe,8/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",79726,52634,27092,886,886,23.337,15.407,7.93,2596,NA,81556,341628,ISL
Iceland,Europe,9/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",86368,58567,27801,6642,1758,25.281,17.144,8.138,5152,NA,88198,341628,ISL
Iceland,Europe,10/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",90013,NA,NA,1815,1815,26.348,NA,NA,5319,NA,90013,341628,ISL
Iceland,Europe,11/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",91816,NA,NA,1803,1803,26.876,NA,NA,5284,NA,91816,341628,ISL
Iceland,Europe,12/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",89190,61134,28056,1791,1791,26.107,17.895,8.212,5248,NA,93607,341628,ISL
Iceland,Europe,13/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",95698,NA,NA,2091,2091,28.012,NA,NA,6127,NA,95698,341628,ISL
Iceland,Europe,14/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",95439,67158,28281,2391,2391,27.937,19.658,8.278,7007,NA,98089,341628,ISL
Iceland,Europe,15/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",100565,NA,NA,2476,2476,29.437,NA,NA,7256,NA,100565,341628,ISL
Iceland,Europe,16/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",98672,70058,28614,1758,1758,28.883,20.507,8.376,5152,NA,102323,341628,ISL
Iceland,Europe,17/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",104018,NA,NA,1695,1695,30.448,NA,NA,4967,NA,104018,341628,ISL
Iceland,Europe,18/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",105649,NA,NA,1631,1631,30.925,NA,NA,4779,NA,105649,341628,ISL
Iceland,Europe,19/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",100168,70482,29686,1568,1568,29.321,20.631,8.69,4595,NA,107217,341628,ISL
Iceland,Europe,20/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",108966,NA,NA,1749,1749,31.896,NA,NA,5125,NA,108966,341628,ISL
Iceland,Europe,21/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",110895,NA,NA,1929,1929,32.461,NA,NA,5653,NA,110895,341628,ISL
Iceland,Europe,22/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",113330,80721,32609,2325,2325,33.174,23.628,9.545,6813,NA,113220,341628,ISL
Iceland,Europe,23/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",115509,NA,NA,2289,2289,33.811,NA,NA,6708,NA,115509,341628,ISL
Iceland,Europe,24/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",117922,NA,NA,2413,2413,34.518,NA,NA,7071,NA,117922,341628,ISL
Iceland,Europe,25/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",120459,NA,NA,2537,2537,35.26,NA,NA,7434,NA,120459,341628,ISL
Iceland,Europe,26/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",123120,NA,NA,2661,2661,36.039,NA,NA,7798,NA,123120,341628,ISL
Iceland,Europe,27/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",125350,NA,NA,2230,2230,36.692,NA,NA,6535,NA,125350,341628,ISL
Iceland,Europe,28/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",121530,87038,34492,1798,1798,35.574,25.477,10.096,5269,NA,127148,341628,ISL
Iceland,Europe,29/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",133064,98008,35432,11534,2819,38.95,28.689,10.372,8261,NA,138682,341628,ISL
Iceland,Europe,30/4/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",145261,109409,36228,12197,4366,42.52,32.026,10.605,12794,NA,150879,341628,ISL
Iceland,Europe,1/5/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",155091,NA,NA,4212,4212,45.398,NA,NA,12343,NA,155091,341628,ISL
Iceland,Europe,2/5/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",159148,NA,NA,4057,4057,46.585,NA,NA,11889,NA,159148,341628,ISL
Iceland,Europe,3/5/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",146111,110199,36376,3902,3902,42.769,32.257,10.648,11434,NA,163050,341628,ISL
Iceland,Europe,4/5/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",167551,NA,NA,4501,4501,49.045,NA,NA,13190,NA,167551,341628,ISL
Iceland,Europe,5/5/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",157230,115447,42301,5100,5100,46.024,33.793,12.382,14945,NA,172651,341628,ISL
Iceland,Europe,6/5/2021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",167168,124014,50192,9938,4872,48.933,36.301,14.692,14277,NA,182589,341628,ISL
